BmV18hpi_uninfected_b	BmV18hpi_uninfected_c	BmV4dpi_uninfected_b	BmV4dpi_uninfected_c	BmV8dpi_uninfected_b	BmV8dpi_uninfected_c	BmV18hpi_a	BmV18hpi_b	BmV4dpi_a	BmV4dpi_b	BmV8dpi_a	BmV8dpi_b
AAEL000033	1.56686865674514	1.76614824588385	9.78451628305366	19.3264860973601	3.59193541128546	9.11160948001682	3.67332795515459	2.7564597636783	5.60854542138119	2.48195551808668	3.93050857901572	4.94816753789473
AAEL000034	1.67459087689637	1.22146523152828	4.6876646254979	9.94497516968731	1.56258880864149	2.76794467170576	4.2090216152813	3.39490448835379	4.99620163963807	2.23902826808527	3.76005284982371	4.32364153796627
AAEL000035	0.613869090176863	0.425374802090822	0	0	1.13896247026815	1.34057279815051	1.24925299083692	1.5881295173489	0.341906722243581	1.83468409969706	3.40453613288148	4.82296619807767
AAEL000036	0.148713861447713	0.0915998836360768	0.0569033799321916	0.042697995129074	0	0.216508438639353	0.121055931412958	0	0	0	0	0
AAEL000037	69.7424431036238	74.2185540680992	32.9276723128499	22.1095849283197	44.6938468987735	113.493587579685	82.5268880996227	113.916297586467	88.8656900495075	145.246244587761	330.989693530768	377.885412552868
AAEL000038	31.6659358991488	32.1085632925154	32.1504096616883	46.2793983939821	36.505232213864	38.5170405999222	21.356489777537	20.5052368974708	30.2651411327486	39.4193813627194	38.2843294926949	51.0852708870054
AAEL000039	0	0.149200531183808	0.0463429328456768	0.104321588099143	0.0499364926904356	0	0.0328632318310252	0	0.0299810098784161	0	0	0
AAEL000041	0.131801304655621	0.202956604919151	0.554752166711484	0.189210723513151	0.398512794607986	0.822368187100736	0.214577572543753	0.227320499542097	0.42414311033877	0.196958734232184	0.674745170227189	0.26940337251816
AAEL000042	8.40233317179581	10.0960395061012	19.0403721467926	29.6992210264633	17.3935207813813	25.3165833350208	19.8456459580621	21.3620905965419	29.4531382763794	26.3483332614363	40.0433289818117	46.6513641203038
AAEL000043	0.206034223369706	0.142769473805196	0.236508760729661	0.754233090969666	0.254848307523602	0.48207790278319	0.293502656697777	0.222094740931934	0.0765032665863033	0.461834273372017	0.219744595667858	1.30289044812662
AAEL000044	1.73569323736627	1.7312055472417	13.8110914743872	10.8729542525867	13.6622024015734	12.2819530478443	3.72488532619965	3.01059587641801	8.39296730324341	10.0065786498332	27.0105956127477	21.2110690072534
AAEL000045	13.4077391442846	11.1406059278512	9.81297644292493	11.4711850688937	14.061434477871	12.3520362239227	10.621158962256	13.26949181062	10.4247222300131	6.0511418348442	24.9529254719225	23.7959454792019
AAEL000046	3.61174918429432	3.8931317707775	2.38009002868618	9.56333125529756	6.75633292893729	9.72358325106273	7.67675285652799	9.80531706980092	10.0830163520948	7.59613983964124	8.33192792290489	12.816764923905
AAEL000047	0	0	0	0	0	0	0	0	0	0	0	0
AAEL000048	1.44556269622293	0.715492178632028	0.770424563321562	1.51194191046915	0.74502025384924	0.547613838875836	1.47089465050153	1.73633054373745	2.79880326088486	1.46584495753446	1.05720441418085	1.34546499984588
AAEL000049	42.2794491771421	35.8511919789836	12.620437418611	8.21650126832576	11.9158440841143	10.7436988773004	34.5807951470766	29.976780246291	8.28471033044339	11.4462278231325	29.3491833363702	27.5121916745394
AAEL000050	11.3153665159254	13.877107020514	16.0043321842953	24.2500653538278	11.8301452573143	17.902576385722	19.7376965526217	17.4829508440418	18.8069252748333	13.3864839107906	14.7118786614666	14.7135947628436
AAEL000051	0.386314168818198	1.78461842256494	1.33036177910434	0.998249679224558	0.716760864910131	0.120519475695798	1.57233566088095	0.166571055698951	2.72542887213705	10.9685639925854	0.329616893501788	2.07278025838326
AAEL000053	0.455977379588693	0.684591329311798	7.06618387589847	21.7651159568633	0.83034592000518	7.16004229379623	0.417571109938874	0.491521147964117	3.07580756234277	0.482654670942067	0.956429346718302	1.28153158832126
AAEL000054	4.3768006404923	4.12819843467239	15.9676783771261	18.51081256139	7.61518465741546	8.3416910182575	1.78425916299968	2.4415333544569	5.25895991838873	3.1022853305248	2.53558346525069	3.45715087648526
AAEL000055	34.7168645628065	35.7751530321175	46.6975531968248	71.0705693676566	23.8859725492654	39.7613455025588	32.6639282007191	37.9097988970205	34.5442791766405	22.1522409071787	38.6353611253978	35.0019514788803
AAEL000056	0	0	0	0	0	0	0	0	0	0	0	0
AAEL000057	0.416859940306149	0.337002362586682	0.328980936073089	0.650796883897561	0.139647982465695	0.292610075875378	0.721080447269122	0.269612685503418	0.0386964197267929	0.0778674065569099	0.0889199061539706	0
AAEL000058	0	0	0.127891132355887	0.0959643338039078	0	0	0	0	0	0	0	0
AAEL000059	35.5899931770357	43.5190541078296	40.1436054339312	24.5775321575564	47.2120569704463	98.8659212779669	45.3458129823124	50.1737787663359	89.1727992709687	67.7059251045662	430.572538391614	293.484089717763
AAEL000060	0	0.046836139596727	0	0.0873280262368391	0	0	0	0	0	0	0	0
AAEL000061	0	0	0	0.155223810710521	0.148604576102905	0	0	0	0	0	0	0
AAEL000062	1.73236284901722	1.76614181325778	4.16576736607345	2.8042366016697	3.42970843542719	2.25498070766436	0.960378848898888	1.03029064444763	3.52678189298489	3.34755458092914	1.77118733308914	2.11771341344327
AAEL000063	0.0369130507272743	0	0	0	0	0	0	0	0	0	0	0
AAEL000064	33.2216111807737	23.4919497562702	26.9852618799744	57.6524040606193	25.2916056011641	29.0045814332086	43.0562211136973	35.2305368006181	35.2489845922985	37.1118329009987	75.0433798156438	47.4565817887351
AAEL000065	2.54780425209292	1.97833587391756	9.67623619817908	18.1866600833564	3.48669478801445	7.64404493913152	1.47824912375404	1.91664179251018	5.15286518168391	2.0049287281014	2.52077177506246	3.92658131205022
AAEL000066	0	0	0	0.246245534907068	0	0	0	0	0	0	0	0.054782982449865
AAEL000067	0	0	0.0158571687603888	0	0	0	0.0562240865173211	0	0	0	0	0
AAEL000068	658.572746832401	677.873592389421	391.665243777326	397.541652544136	834.023633679702	845.717197780064	774.155527185338	910.381604563101	860.57303712539	833.381199014833	794.545992177924	1261.53122643777
AAEL000069	0	0.290752439631367	0	0.0542120612312962	0	0	0	0	0	0	0	0
AAEL000070	6.35612313893904	7.02081897333632	16.9566661416955	27.8634530115516	9.4871422246108	10.435344016031	4.27794906909732	4.10329713119571	8.30654524880207	4.45732286027827	7.02904107600643	9.8256447928523
AAEL000071	0	0.728928651470188	0.181129068516554	0.271823856314668	0.845755386764067	0.787620235533099	2.05510914548946	1.22464917006834	0.937434393381463	2.00426317581342	2.55801279323218	2.05609792229969
AAEL000072	0.593542299111404	0.68548257290574	1.19233307354605	2.42841312694363	1.95777507766476	3.79596441330605	2.65735139507826	2.30331367085701	4.2976089987968	3.43699513047553	2.65876408135879	0.113738178794918
AAEL000073	0	0	0	0.188902060016393	0.542540034777	0.410513320151428	0	0.094562361147202	0.325731689706773	0.819322630166507	0.56137037000957	0
AAEL000074	171.020143271511	167.777097320108	108.742511606397	79.9402625159183	120.419241502054	210.303577112541	176.229741482716	179.028605751975	200.208843553764	248.564034759024	586.295665942314	437.879791236705
AAEL000075	0.0515085558424264	0	0	0	0	0	0	0	0	0.0769723788953362	0	0
AAEL000076	5.73892329263438	5.18949531488095	14.4370231941314	14.2511248483666	12.4603114935331	14.056445879245	9.39288474908825	15.4262044716511	11.742834509463	8.89534337846989	12.6062744337632	13.1499309657962
AAEL000077	61.9545530257715	58.8396317152792	49.2714711923704	56.947246760933	37.8687348525539	41.0909370333428	99.7856219745496	96.4736497906083	40.4049111607327	38.7548129331613	58.2327992202096	52.1159422530664
AAEL000078	0.685904748718025	0.158430410982806	0.393678485653326	0.443100622921105	0.235669672135984	0.142655705925638	0	0	0.424476032717372	0	0	0.0876248214185342
AAEL000079	4.41086336901501	2.70572418756781	22.5357217465104	57.0576579238187	5.7987516616833	16.954974397951	1.27139981666415	1.45914524609262	8.02796689588065	1.52359106913042	1.24627523373503	2.50522531597809
AAEL000080	351.113300528127	185.733745361525	40.4816543063908	56.8900541489768	23.5116238853245	32.9789206586646	224.563998185227	290.572380255808	41.2664274838392	39.5779121750972	44.5864958491246	42.3743809297255
AAEL000081	26.2881912727091	28.256263896628	125.911131853074	243.672598370382	62.850307139672	94.6752291857583	29.1066665639215	32.4372504198013	65.3463507508215	36.0601298620398	45.4906576652574	51.9368070787461
AAEL000082	0	0	0	0	0.0199530262369991	0	0	0	0	0	0	0
AAEL000083	0.528760396258537	0.549599301816461	0.455227039457533	2.73267168826074	0.408772174678344	0	0.0538026361835368	0.797968715206773	1.32526676409459	0.49384933362052	0.676735568959423	0.303972831823588
AAEL000084	88.0892998559189	102.854004738688	125.30612585664	131.9795538355	112.312469257273	129.046623629354	141.977974653249	128.162430626818	122.475552097507	97.6653570911216	169.394010971338	157.579298635108
AAEL000085	0.111013485341646	0	0	0.0956209436746893	0.0457716819871044	0.069266354322275	0	0	0	0	0	0
AAEL000086	1.16228239840403	0.477269710703247	1.92717153015307	1.55730785692669	2.26297218316167	2.82022519495641	1.05124459171291	1.28072500462479	2.82918780538541	2.7982897975927	3.47095137998712	5.64233144027587
AAEL000087	27.0122945933267	17.0449364121757	7.99768342264411	12.5398783932648	6.14021529533896	11.4293373479114	42.2638121641537	42.9587148303308	10.8546340137542	21.126599361368	44.0893734637762	27.9034063150935
AAEL000088	11.3959543116009	10.5894701462363	17.0911953667591	26.4388648396896	13.2948005312096	16.0053308255965	16.7403958105667	17.6968898149532	13.9103511796067	11.3531133977031	18.4596165683947	18.5577931303848
AAEL000089	0	0	0	0	0	0	0	0	0	0	0.032076811783731	0
AAEL000090	57.2213229449501	54.7931935073576	69.6625804331001	69.4539776818056	56.5299882143263	77.5999339267971	56.9280802309259	55.4227330780145	51.0137691282304	55.5075814170232	84.3020176107602	81.5293568297414
AAEL000091	6.44675043602659	8.04288385724809	35.6816519690624	60.3742869525392	12.2574718954617	32.5892907963341	20.3560318437276	23.6895177882615	25.0354252708913	16.6903577353015	26.9424056517411	27.6344171074026
AAEL000092	6.54793696188653	4.15922028711026	5.2849988484967	6.60941568436351	5.56826096575542	2.68114559630103	0.832835327224611	0.882294176304944	0.835771987706532	14.1423566018315	0.261887394837037	0.705799931426001
AAEL000093	16.0675813158037	14.5550384526472	27.1355131637192	42.4358451750711	18.7738142971011	18.6246224693998	10.8923318261017	14.4879207033624	14.3938026961439	11.5230827590498	13.7391986322798	14.054266322034
AAEL000094	2.81678216806869	3.07566237854621	2.25359062009548	2.13213455295963	2.12919693119124	0.798871953183572	1.98024445518949	1.61938793959513	0.919132102844015	0.669659696389425	1.27451865487358	0.359845933292114
AAEL000095	0.0568205117281204	0	0.130449675719445	0.0489420806382285	0.0468550354069176	0	0.370023878266488	0	0.168785736086434	0.509462152789926	0.242406337571053	0.78395698215872
AAEL000096	0.829860066350203	0.613379961533433	0.190520946143338	0.571836853284191	0.684314899831895	1.34624718036491	1.21593957774793	0.572510887735653	0.739531577000932	1.73615476841703	0.708065919374211	0.38165477773406
AAEL000097	0.112877691644612	0.104290043837548	0.194360159163858	0.0972266690092768	0.395592618416675	0.140859034566373	0.367538411409954	0.243353179610558	0.628694980447895	0.590380084978083	0.288933700097285	0.173042468494032
AAEL000098	0	0.0454313980287199	0.0564454887988675	0.465898533537138	0	0.0920426720017649	0	0	0.219100430640364	0	0.0419556250689913	0.188454261134229
AAEL000099	150.512708709916	128.911738730032	47.735788306551	35.0170870856334	52.6401180356837	57.082831114599	166.930652280298	185.461413095945	75.4076380869925	68.1253527698106	217.074181426321	178.976003663709
AAEL000100	3.20088882735078	10.7204578098366	48.6849060591279	97.8760042630174	9.07328237723539	31.2059356712333	3.5826791130073	4.48552057132174	20.502192380249	7.77283576166297	3.41388925412566	14.107596248384
AAEL000101	29.7036609987644	21.4375241429854	11.1789039098898	7.41436975050962	10.9757204002854	5.03417589764189	9.78887137131936	8.37592620445825	7.44196053690731	6.0860700617961	2.43357059674829	2.12711263737102
AAEL000102	40.1980380220623	61.8227764366023	133.39965273411	141.078264199845	98.8717824031983	222.755206846788	430.715105442585	462.681183488139	404.312107267198	387.638443525959	892.420802588512	953.17217524162
AAEL000103	3.88938189587529	4.06219559430632	7.18228019612055	5.38929260783874	3.41640985840603	3.32360878635807	2.34011013076017	1.89576718486051	3.13952084575867	1.26350886111212	1.37070874203385	1.42580464134611
AAEL000104	0.71790592586451	0.384008955681765	0.303612637614594	0.195273124435158	0.373892120650142	0.495085063735182	0.369087898810502	0.228087179135831	0.140298992264089	0	0.128956356310986	0.289619983103418
AAEL000105	258.920578284581	174.897465648771	69.1493747208669	76.8201978679515	58.1420146701852	78.4203304341074	366.396227146751	266.992279657929	70.0131852132627	51.9342466667969	76.2921443323687	47.1384252073663
AAEL000106	3.7912966750786	4.1182246464616	12.5268974230602	20.8734616614684	5.80911371713242	10.0696226568394	5.04633460429687	6.93656722497551	7.9138897416868	5.01479155261136	4.28401468596988	6.51896613492399
AAEL000107	3.87543001164339	2.8644722259285	7.39395504903399	8.6790168930116	5.20133742552147	6.52041511688897	1.89280455144459	2.21264645279942	4.0688939152089	2.99549565979365	3.9907890286797	2.62226423826821
AAEL000108	0.0391717164186285	0.180957812078264	0	0	0.0807539435990436	0	0.127546109553979	0.0337801441627243	0	0	0.133690767993732	0
AAEL000109	31.1904282954627	34.9137296577352	280.121210258263	586.971609664471	54.3823080857511	204.144764257981	32.8609980247832	40.351888194407	125.195140995537	28.6165054184805	45.9331223338785	67.3450532729735
AAEL000111	96.7353486937377	81.4923941883043	198.454632037166	144.169355148939	120.983591598878	176.18221828033	176.508660697512	176.723653741803	242.444921259344	178.917750247514	169.901331830121	138.904030932428
AAEL000112	0	0.0835864348657605	0	0	0	0	0	0	0	0	0	0
AAEL000113	0.072512044632542	0	0	0	0.0896917587158309	0.452435572191343	0	0	0	0.108359174173046	0	0
AAEL000114	0	0	0	0	0	0	0	0	0.17109985072001	0	0	0
AAEL000115	1.67656763984789	3.49429115267414	10.7416681932323	18.6054284761273	4.8870562916069	12.601695340387	5.55424836123258	7.90149706209988	6.63068987905563	4.54467427364053	7.48520961751449	6.18639371448857
AAEL000116	1.6576439995823	1.53153172132343	6.7839892295428	17.8992803454954	2.95175000931778	7.09005996334205	2.1511439992324	2.13387166564446	3.9071213498986	1.61551213389157	2.89021474809609	4.32737591980452
AAEL000117	0	0	0	0	0.0914678331458473	0	0	0	0	0	0	0
AAEL000118	2.73960333995954	3.30031843747835	12.2839034257943	24.653462805222	5.48553665313343	7.98961895983976	3.96734169816878	6.14778847050295	9.26204600603284	6.0165327372074	7.33544175153539	8.596900628378
AAEL000119	9.24520044921733	5.88924079446432	6.47039592564384	6.21637300244384	8.85091068032965	6.32727247402937	6.66813259819056	6.35998576305085	6.53320509540988	7.08495760286618	8.60749569621714	6.92497040868951
AAEL000120	0	0	0	0	0	0	0	0	0	0	0	0
AAEL000121	1.40705103542917	1.21136706247177	3.67083649800437	1.65266835570954	3.3291984987659	1.18719137191112	0.455543490711939	0.772154313382767	0.854929463421629	0.979640136249992	0.94133692278365	1.4952079422645
AAEL000122	2.10536822072332	2.15739634818956	6.37149348648492	10.254229905383	3.34597251136484	3.29602921458712	3.89502285013218	2.93794916691794	6.56671191024318	5.40570967899778	3.20081279498433	5.51617212920868
AAEL000123	0	0.351271046975453	0.261858540230945	0.0654960196776294	0.188109186266007	0	0.0618973766953133	0.0655732210217589	0.16940627188087	0.113630038980106	0	0.291421917387433
AAEL000124	17.4894960064966	1.07077105353897	3.02354949796441	1.36124956257894	2.0851225161022	3.681322166708	6.77533730234153	5.72398718674576	8.84134342253073	20.7038205505978	16.2710884701337	21.7238138768219
AAEL000125	0	0	0	0	0	0	0.491682884455197	1.11617575192365	1.2816015776011	1.16051423636165	2.20872937622507	1.65351075077337
AAEL000126	23.0716697318784	18.8181974476841	33.7651821168768	33.2807436289444	35.5290636245428	26.3627744550579	19.3773228198251	16.9977621650087	23.2326903128131	26.4150540013761	28.331687241607	24.6576247471755
AAEL000127	1.52395258508061	1.48412017347129	3.35688100879392	1.13526434107891	1.9019928833563	1.51624134496698	2.54810867395706	1.88249788683299	0.917617306021377	2.21578576011207	1.58143399271997	1.42068184726373
AAEL000128	23.9797428411625	22.022715521438	32.9247666580792	72.230094813766	18.279156476551	29.3753429887922	19.3008085979241	20.3541379196138	23.3663344933452	17.9037856077413	28.9599906372409	24.1864161280706
AAEL000129	0.0681040176032082	0.0314613582093516	0.50815237155252	0.175983226124694	0.182518639696805	0	0	0.0880953303696578	0.0758638015920409	0	0	0.156606063811848
AAEL000130	0	0	0	0	0	0	0	0	0	0	0	0
AAEL000132	0.0328216139523274	0	0	0	0	0	0.106869689450502	0	0	0	0	0
AAEL000133	0	0	0	0	0	0	0	0	0	0	0	0
AAEL000134	3.6118445969108	3.48471568731369	8.10869105304776	4.32242585783111	6.80019627992722	4.46730107914351	2.34168106984266	2.72881883544472	4.88977012753112	4.9436361324041	3.54537999572536	5.75748826610226
AAEL000136	2.39146866411265	2.95736767167905	11.1919324273857	21.4544454868262	4.20196316571654	7.80507080696593	3.02487431902811	3.71215495557662	6.8852939927673	2.74901353197629	4.74020484940666	3.10212011458719
AAEL000137	3.10351031971842	3.66760164007441	4.52913430309252	3.31558948575658	3.49162248103203	3.3624674908514	3.9167702933899	4.41908122141339	2.93006963400154	3.14577076417724	6.56874324630621	4.27824897588789
AAEL000138	496.904647854258	508.59022474568	542.806083121503	406.596106324433	394.935236565482	476.639461442417	624.308976949954	646.993212407668	742.795915602537	678.204833140228	309.867347966139	338.2117299873
AAEL000139	0	0	0	0	0	0	0	0	0	1.16300247443275	0	0
AAEL000140	4.78505753512439	4.84206300142706	17.0389386604124	28.430537595426	9.42167405187439	18.2995838089423	5.96193134367933	6.25984513630091	11.6033041621454	9.29092024288476	9.30429478073569	10.3296297954269
AAEL000141	0	0.736419617848933	25.3136822316534	63.1619797036629	1.60665237351836	14.8643862435244	0.865095351757422	2.74940999446173	13.3510295571216	0.0661719067578484	0	2.5116806518862
AAEL000143	28.9677775906172	24.0772046880626	33.6375667142589	31.6948425606706	29.9974161643864	34.6831388326828	50.1650945595008	46.5855729219674	42.3600241901116	37.6892499673416	58.1644931889269	47.2369228648054
AAEL000144	0	0	0	0	0	0	0	0	0	0.315877215278031	0	0
AAEL000145	0	0	0.935284644703658	0	0.447915207162695	0.423644217597349	0	0.117104499764111	0	0	0	0
AAEL000146	16.9775143402686	25.6936103315476	13.2275971179517	15.8807263254924	21.7283666994623	5.56014879415766	5.44046108215217	4.10735668315493	4.62101588257439	14.9238446623929	7.8000541678263	3.65080055958181
AAEL000147	23.3335821059216	23.7142192738376	36.0565342000242	38.1867153660107	23.2374701766681	40.4288937055051	53.6945280827942	63.3067863811563	50.9180820105982	54.046633707264	137.066058277793	128.29256563951
AAEL000148	1.80279945448492	2.2367217562814	7.33177158261948	10.5148966211653	5.05449143255144	4.17800849078765	2.55766600836634	2.57629899481044	3.78691169602201	2.19371279851708	2.6369351480143	5.64585860854868
AAEL000149	16.7878111115519	17.0678972746653	69.0347011070634	117.016489479412	24.8237460629591	66.7182278654264	23.2699369542934	27.500764345306	50.3189301452364	22.0645145701029	29.9710028721274	42.8930971365109
AAEL000150	3.18949776390825	2.06279026209642	1.92215972354577	2.7472589036785	2.16983834786555	2.08957610530223	0.129815613282697	0.962674001619559	0	0	0	0
AAEL000151	0	0	0.126080037888974	0.189210723513151	0.452855448418166	0	0	0.0947168748092073	0.244697948272367	0.32826455705364	0.0937146069759985	0.252565661735775
AAEL000152	1.92972245093875	2.87246716435812	3.81497684023861	3.41665679683557	5.96729141121353	2.20740934432303	0	0.462254604332016	0.0796146434570381	0.720925510467085	1.00619893805809	1.64348947349595
AAEL000153	2.50413914758307	3.99504053893486	2.42329273603368	2.83410370268042	3.60165736753629	2.38908912574879	2.99836952407628	5.00947026768696	3.54629177275301	3.15466718572016	4.59621737137646	4.89901893056293
AAEL000154	0.112669569853112	0.87442114864932	34.1184501592492	82.6455694870981	2.2855612963544	22.5521311356314	2.86151385712051	3.76987767762238	13.8894591355941	0.538780848586866	0.845976177220813	3.26447256248225
AAEL000155	0	0.154489355983234	0.0479856860622213	0.0720130365609756	0	0.625981754360262	0	0.0360489598154446	0.15521884778471	0	0.178337498349848	0
AAEL000156	0	0	0.418216711046351	0	0.225323198725136	0	0.148285314359504	0.157091402122588	0	0	0	0.837778780391839
AAEL000157	1.71452221255372	1.77938054878802	8.27687695273652	15.4355490232018	3.73790874530818	5.48073053835061	2.17951433747271	2.26843936649976	5.38951078521905	3.01838227932341	3.58708866701841	2.91641858457159
AAEL000159	21.7710162804744	18.4264104560849	35.8386547156932	37.3698159528274	29.0493668128833	31.9075662932223	17.7007747851966	22.21870288437	35.5147474997807	31.5780305375091	27.3736909544789	23.6907571545678
AAEL000160	0	0	0	0	0	0	0	0	0	0	0	0
AAEL000161	2.18093347355356	2.29074790962025	7.3787825453055	2.88701444114534	5.40475553827271	2.22022558710086	2.63495103169762	3.14778335175353	4.77361571219864	4.04814775481312	3.91757783260321	4.83911667465061
AAEL000162	0.305539388065302	0.32934321798244	0.701463483527744	1.14042463353836	0.146972177350259	0.476599744797017	0.124357456815129	0.307399311880791	0.0756339112841862	1.25561193073017	0.130348498793889	0.468394499946346
AAEL000163	10.2941985258829	16.3612255236282	14.8413559276927	15.8864566088444	16.9017046978079	21.4100596386481	31.373901320105	31.6518411144555	28.7588122833726	22.6170389710376	32.6239597345944	31.9379294402796
AAEL000164	1.58060136622067	1.38069495402887	2.63911015606847	2.40109136182871	2.51198278322217	3.0841443938639	0.655016617341767	0.768263595074938	1.1311133889358	2.51229749286755	0.588490870997634	0.484615087588781
AAEL000165	33.5540541794741	26.7622317920693	61.6780227457125	32.0441430747133	59.5548114696217	69.5333943461754	28.3935890708491	36.8489146934544	135.920856063224	120.150496924147	259.222001417215	168.764541333464
AAEL000166	2.07465016587551	0.958406189895988	4.52487247090427	3.30593180804923	3.80650163031492	2.13587293038663	0.33776099381887	0.357819304834783	0.924414471251165	0.387534546521658	0	1.19267118041894
AAEL000167	2.29571944584585	2.29074790962025	3.1623353765595	4.82487344958536	3.89975355826332	3.38047250681163	0	0.633516146264862	0.136389020348532	0.480288716672744	0	1.26696872936307
